domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,1,1,5,cancellation,medium,ok,,534,534,0.0,0.0061023495313628625,False,,FEASIBLE,0.21775993800838478,0.0,,0.0049792710051406175,0.0049792710051406175,0.0049792710051406175,0.0049792710051406175,True,,,,110.0,61.0,0.5545454545454546,13.2,1.0,72.0,14.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,0,base,medium,ok,,456,456,0.0,0.02925016748052082,False,,FEASIBLE,0.5370864990109112,0.0,,0.0057190659863408655,0.10152043198468164,0.14573779900092632,0.5325166679976974,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,1,arrival,medium,ok,,456,456,0.0,0.05404476077545266,False,,FEASIBLE,0.660173227021005,0.0,,9.638399933464825e-05,0.09043830700102262,0.599557087989524,0.6464445590099785,True,711.0,0.5592105263157895,,100.0,64.0,0.64,8.83,2.5,100.0,7.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,2,arrival,medium,ok,,500,500,0.0,0.021938261188799518,False,,FEASIBLE,1.001776388991857,0.0,,7.489800918847322e-05,0.08996352096437477,0.14648681596736424,0.28328502396470867,True,741.0,0.482,,110.0,98.0,0.8909090909090909,51.19090909090909,34.0,234.0,81.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,3,outage,medium,ok,,537,537,0.0,0.01450734790957627,False,,FEASIBLE,0.2862285509763751,0.0,,8.121601422317326e-05,8.121601422317326e-05,0.1535091480182018,0.20137261800118722,True,586.0,0.09124767225325885,,120.0,108.0,0.9,59.55833333333333,42.0,260.0,114.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,4,outage,medium,ok,,537,537,0.0,8.406999404542148e-05,False,,FEASIBLE,0.3521427270025015,0.0,,8.406999404542148e-05,8.406999404542148e-05,8.406999404542148e-05,8.406999404542148e-05,True,537.0,0.0,,120.0,46.0,0.38333333333333336,2.408333333333333,0.0,50.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,1,1,5,cancellation,medium,ok,,534,534,0.0,0.0024555740492768962,False,,FEASIBLE,0.4909656779782381,0.0,,7.429299876093864e-05,7.429299876093864e-05,7.429299876093864e-05,7.429299876093864e-05,True,537.0,0.0056179775280898875,,110.0,79.0,0.7181818181818181,23.745454545454546,22.0,117.0,32.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,0,base,medium,ok,,456,456,0.0,0.028792353106007546,False,,FEASIBLE,0.5291044780169614,0.0,,0.00558506598463282,0.10012618300970644,0.14383917799568735,0.5244706390076317,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,1,arrival,medium,ok,,456,456,0.0,0.04640974151583288,False,,FEASIBLE,0.7208910589979496,0.0,,8.336798055097461e-05,0.04299064900260419,0.262963140005013,0.7089057340053841,True,711.0,0.5592105263157895,,100.0,65.0,0.65,7.97,2.0,100.0,6.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,2,arrival,medium,ok,,524,500,0.048,0.08246103299449897,False,,FEASIBLE,1.0017666679923423,0.0,,7.481800275854766e-05,0.40186851102043875,0.4704521830135491,,True,741.0,0.482,,110.0,105.0,0.9545454545454546,85.98181818181818,77.0,245.0,129.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
