domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,2,rush_job,low,ok,,818,818,0.0,0.0232985949088619,False,,FEASIBLE,5.00445621900144,0.0,,0.0157392120163422,0.1536521230009384,0.4776441210124176,2.857546173006994,True,,,,255.0,249.0,0.976470588235294,80.93333333333334,51.0,339.0,287.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,3,arrival,low,ok,,807,807,0.0,0.0632196980977171,False,,FEASIBLE,5.002768100996036,0.0,,0.0175534870068077,0.5997046940028667,2.6550275390036404,4.399200818996178,True,,,,270.0,254.0,0.9407407407407408,82.51851851851852,56.5,349.0,353.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,4,arrival,low,ok,,856,856,0.0,0.0250664819648234,False,,FEASIBLE,5.002708730986342,0.0,,0.018353160994593,0.4568771129997913,1.0003233439929318,1.4631966469751203,True,,,,285.0,278.0,0.975438596491228,94.2140350877193,71.0,336.0,405.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,5,batch_arrival,low,ok,,883,883,0.0,0.0348212505889503,False,,FEASIBLE,5.003221306018531,0.0,,0.0214514120016247,0.583214540994959,1.4135812309978064,2.137742550985422,True,,,,300.0,291.0,0.97,101.18333333333334,66.5,386.0,508.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,6,rush_job,low,ok,,980,980,0.0,0.0159873955175743,False,,FEASIBLE,5.004432057990925,0.0,,0.0231326690118294,0.0231326690118294,0.0231326690118294,1.5409092660120225,True,,,,330.0,322.0,0.9757575757575756,131.8060606060606,97.0,497.0,712.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,7,batch_arrival,low,ok,,1002,1002,0.0,0.0111429755474933,False,,FEASIBLE,5.003309536987217,0.0,,0.0263287859852425,0.0263287859852425,0.2013708500016946,0.7934250679973047,True,,,,345.0,341.0,0.9884057971014492,190.69565217391303,144.0,551.0,1121.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,8,batch_arrival,low,ok,,1010,1010,0.0,0.0271442735083989,False,,FEASIBLE,5.003706306015374,0.0,,0.029306581011042,0.029306581011042,0.6902491070213728,3.1281504580110777,True,,,,375.0,368.0,0.9813333333333332,185.968,167.0,550.0,1126.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,0,base,low,ok,,744,744,0.0,0.0268906402920566,False,,FEASIBLE,5.002449049003189,0.0,,0.0130036839982494,0.1366209530096966,0.3390305270149838,4.952746352995746,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,1,batch_arrival,low,ok,,805,805,0.0,0.0195308827084737,False,,FEASIBLE,5.002561617991887,0.0,,0.014597664005123,0.1016946749878116,0.9123035689990502,1.158964605012443,True,,,,225.0,221.0,0.9822222222222222,100.36444444444444,78.0,350.0,249.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,2,rush_job,low,ok,,818,818,0.0,0.0231870857316176,False,,FEASIBLE,5.004390580987092,0.0,,0.0156421019928529,0.1521482020034454,0.474009939993266,2.848311014997307,True,,,,255.0,249.0,0.976470588235294,80.93333333333334,51.0,339.0,287.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,3,arrival,low,ok,,807,807,0.0,0.063018542035681,False,,FEASIBLE,5.002564533991972,0.0,,0.0172231400210876,0.5959626230178401,2.650529711012496,4.390441691008164,True,,,,270.0,254.0,0.9407407407407408,82.51851851851852,56.5,349.0,353.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,4,arrival,low,ok,,856,856,0.0,0.0251722346387124,False,,FEASIBLE,5.003188739006873,0.0,,0.018390143988654,0.4587930589914322,1.0047306359920185,1.4692891140002755,True,,,,285.0,278.0,0.975438596491228,94.2140350877193,71.0,336.0,405.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,5,batch_arrival,low,ok,,883,883,0.0,0.0348075581418133,False,,FEASIBLE,5.004097327997442,0.0,,0.0216300699976272,0.581690686987713,1.41147846300737,2.133884378010407,True,,,,300.0,291.0,0.97,101.18333333333334,66.5,386.0,508.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,6,rush_job,low,ok,,980,980,0.0,0.0160141269890746,False,,FEASIBLE,5.004885848000413,0.0,,0.0229792039899621,0.0229792039899621,0.0229792039899621,1.547253400000045,True,,,,330.0,322.0,0.9757575757575756,131.8060606060606,97.0,497.0,712.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,7,batch_arrival,low,ok,,1002,1002,0.0,0.0110380639992477,False,,FEASIBLE,5.003300416021375,0.0,,0.0258821340103168,0.0258821340103168,0.2004194809996988,0.7914560100180097,True,,,,345.0,341.0,0.9884057971014492,190.69565217391303,144.0,551.0,1121.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,regret_insert,makespan,5.0,1,8,batch_arrival,low,ok,,1010,1010,0.0,0.027056834150191,False,,FEASIBLE,5.004445625003427,0.0,,0.0290646019857376,0.0290646019857376,0.6895304839999881,3.1225003770086914,True,,,,375.0,368.0,0.9813333333333332,185.968,167.0,550.0,1126.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,0,base,low,ok,,741,741,0.0,0.0308784331154994,False,,FEASIBLE,5.0022405729978345,0.0,,0.0129318140097893,0.1954491340147797,0.3498022970161401,4.945612272014841,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,1,batch_arrival,low,ok,,805,805,0.0,0.0193876513695237,False,,FEASIBLE,5.002742687996943,0.0,,0.0146194020053371,0.1004939160193316,0.904058909014566,1.150126052001724,True,,,,225.0,221.0,0.9822222222222222,104.58222222222224,85.0,350.0,256.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
