domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,5,outage,medium,ok,,492,492,0.0,0.00024254119921906527,False,,FEASIBLE,0.025152315996820107,0.0,,6.862299051135778e-05,0.006939306011190638,0.016859827999724075,0.02371061101439409,True,552.0,0.12195121951219512,,90.0,85.0,0.9444444444444444,54.955555555555556,51.0,153.0,54.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,6,duration_jitter,medium,ok,,490,490,0.0,5.044214649759091e-05,False,,FEASIBLE,0.022464586014393717,0.0,,6.790799670852721e-05,6.790799670852721e-05,6.790799670852721e-05,0.020574982976540923,True,498.0,0.0163265306122449,,90.0,82.0,0.9111111111111111,40.28888888888889,11.5,220.0,57.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,7,cancellation,medium,ok,,480,480,0.0,3.6502391132368454e-05,False,,FEASIBLE,0.019444848003331572,0.0,,6.0928985476493835e-05,6.0928985476493835e-05,6.0928985476493835e-05,0.01821356196887791,True,486.0,0.0125,,80.0,67.0,0.8375,39.525,17.0,206.0,41.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,8,arrival,medium,ok,,482,482,0.0,0.0005061477324518997,False,,FEASIBLE,0.02003801299724728,0.0,,6.665001274086535e-05,0.007023731013759971,0.019484896009089425,0.019484896009089425,True,716.0,0.4854771784232365,,80.0,61.0,0.7625,46.1375,31.0,233.0,46.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,9,cancellation,medium,ok,,482,482,0.0,1.0578751243883744e-05,False,,FEASIBLE,0.014536625996697694,0.0,,8.463000995106995e-05,8.463000995106995e-05,8.463000995106995e-05,8.463000995106995e-05,True,482.0,0.0,,80.0,6.0,0.075,1.5,0.0,41.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_cold,append,makespan,8,1,10,arrival,medium,ok,,482,482,0.0,0.0007059321072712423,False,,FEASIBLE,0.026323861995479092,0.0,,8.906002040021122e-05,0.015671692992327735,0.02177198900608346,0.026011523994384333,True,717.0,0.487551867219917,,80.0,54.0,0.675,42.075,22.0,208.0,43.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,0,base,medium,ok,,436,436,0.0,0.0015631280405305511,False,,FEASIBLE,0.4036566379945725,0.0,,0.005956527020316571,0.02032896800665185,0.03308796702185646,0.1330010770179797,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,1,cancellation,medium,ok,,414,414,0.0,0.0005638398855509422,False,,FEASIBLE,0.13188009697478265,0.0,,7.075100438669324e-05,7.075100438669324e-05,0.06910692702513188,0.09440281402203254,True,436.0,0.05314009661835749,,90.0,85.0,0.9444444444444444,37.24444444444445,29.5,142.0,44.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,2,arrival,medium,ok,,436,436,0.0,0.0017690874288128818,False,,FEASIBLE,0.43551648399443366,0.0,,6.857700645923615e-05,0.02864698998746462,0.04367173300124705,0.2870444190048147,True,686.0,0.573394495412844,,90.0,80.0,0.8888888888888888,34.7,24.0,137.0,44.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,3,cancellation,medium,ok,,434,434,0.0,7.86112286732532e-06,False,,FEASIBLE,0.14363714499631897,0.0,,6.288898293860257e-05,6.288898293860257e-05,6.288898293860257e-05,6.288898293860257e-05,True,434.0,0.0,,90.0,49.0,0.5444444444444444,3.4555555555555557,1.0,29.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
